trip_id,route_id,service_id
MHD_TRIP_1428,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1429,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1430,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1431,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1432,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1433,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1434,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1435,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1436,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1437,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1438,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1439,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1440,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1441,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1442,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1443,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1444,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1445,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1446,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1447,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1448,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1449,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1450,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1451,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1452,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1453,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1454,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1455,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1456,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1457,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1458,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1459,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1460,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1461,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1462,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1463,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1464,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1465,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1466,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1467,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1468,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1469,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1470,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1471,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1472,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1473,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1474,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1475,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1476,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1477,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1478,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1479,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1480,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1481,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1482,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1483,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1484,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1485,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1486,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1487,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1488,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1489,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1490,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1491,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1492,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1493,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1494,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1495,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1496,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1497,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1498,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1499,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1500,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1501,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1502,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1503,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1504,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1505,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1506,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1507,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1508,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1509,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1510,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1511,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1512,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1513,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1514,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1515,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1516,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1517,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1518,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1519,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1520,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1521,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1522,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1523,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1524,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1525,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1526,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1527,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1528,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1529,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1530,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1531,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1532,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1533,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1534,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1535,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1536,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1537,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1538,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1539,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1540,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1541,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1542,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1543,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1544,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1545,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1546,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1547,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1548,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1549,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1550,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1551,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1552,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1553,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1554,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1555,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1556,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1557,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1558,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1559,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1560,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1561,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1562,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1563,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1564,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1565,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1566,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1567,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1568,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1569,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1570,MHD_ROUTE_12,WEEKDAY
MHD_TRIP_1571,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1572,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1573,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1574,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1575,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1576,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1577,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1578,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1579,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1580,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1581,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1582,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1583,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1584,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1585,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1586,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1587,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1588,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1589,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1590,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1591,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1592,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1593,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1594,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1595,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1596,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1597,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1598,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1599,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1600,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1601,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1602,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1603,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1604,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1605,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1606,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1607,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1608,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1609,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1610,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1611,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1612,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1613,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1614,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1615,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1616,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1617,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1618,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1619,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1620,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1621,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1622,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1623,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1624,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1625,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1626,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1627,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1628,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1629,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1630,MHD_ROUTE_13,WEEKDAY
MHD_TRIP_1631,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1632,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1633,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1634,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1635,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1636,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1637,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1638,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1639,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1640,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1641,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1642,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1643,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1644,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1645,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1646,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1647,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1648,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1649,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1650,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1651,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1652,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1653,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1654,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1655,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1656,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1657,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1658,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1659,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1660,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1661,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1662,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1663,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1664,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1665,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1666,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1667,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1668,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1669,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1670,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1671,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1672,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1673,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1674,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1675,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1676,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1677,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1678,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1679,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1680,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1681,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1682,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1683,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1684,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1685,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1686,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1687,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1688,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1689,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1690,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1691,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1692,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1693,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1694,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1695,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1696,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1697,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1698,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1699,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1700,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1701,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1702,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1703,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1704,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1705,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1706,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1707,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1708,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1709,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1710,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1711,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1712,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1713,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1714,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1715,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1716,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1717,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1718,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1719,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1720,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1721,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1722,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1723,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1724,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1725,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1726,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1727,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1728,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1729,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1730,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1731,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1732,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1733,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1734,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1735,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1736,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1737,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1738,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1739,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1740,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1741,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1742,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1743,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1744,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1745,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1746,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1747,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1748,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1749,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1750,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1751,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1752,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1753,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1754,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1755,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1756,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1757,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1758,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1759,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1760,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1761,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1762,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1763,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1764,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1765,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1766,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1767,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1768,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1769,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1770,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1771,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1772,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1773,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1774,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1775,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1776,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1777,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1778,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1779,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1780,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1781,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1782,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1783,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1784,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1785,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1786,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1787,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1788,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1789,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1790,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1791,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1792,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1793,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1794,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1795,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1796,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1797,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1798,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1799,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1800,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1801,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1802,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1803,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1804,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1805,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1806,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1807,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1808,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1809,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1810,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1811,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1812,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1813,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1814,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1815,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1816,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1817,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1818,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1819,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1820,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1821,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1822,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1823,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1824,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1825,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1826,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1827,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1828,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1829,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1830,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1831,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1832,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1833,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1834,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1835,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1836,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1837,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1838,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1839,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1840,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1841,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1842,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1843,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1844,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1845,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1846,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1847,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1848,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1849,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1850,MHD_ROUTE_14,WEEKDAY
MHD_TRIP_1851,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1852,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1853,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1854,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1855,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1856,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1857,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1858,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1859,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1860,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1861,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1862,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1863,MHD_ROUTE_15,WEEKDAY
MHD_TRIP_1864,MHD_ROUTE_15,WEEKDAY
